Datetime,Resolution code,Offshore/onshore,Region,Grid connection type,Measured & Upscaled,Most recent forecast,Most recent P10,Most recent P90,Day Ahead 11AM forecast,Day Ahead 11AM P10,Day Ahead 11AM P90,Day-ahead 6PM forecast,Day-ahead 6PM P10,Day-ahead 6PM P90,Week-ahead forecast,Week-ahead P10,Week-ahead P90,Monitored capacity,Load factor,Decremental bid Indicator
31-01-2018 22:00,PT15M,Onshore,Wallonia,Dso,163.32,180.95,70.57,297.96,265.14,133.82,394.65,261.46,131.82,390.62,222.16,19.44,431.08,595.7,0.27,''
31-01-2018 21:45,PT15M,Onshore,Wallonia,Elia,27.99,36,13.43,58.57,44.63,15.56,73.7,43.75,14.85,72.64,37.14,0.49,76.97,104.5,0.27,''
31-01-2018 21:45,PT15M,Onshore,Wallonia,Dso,194.26,190.34,77.65,309.54,269.81,138.77,398.75,266.94,137.68,395.58,222.23,19.3,431.05,595.7,0.33,''
31-01-2018 21:45,PT15M,Onshore,Flanders,Dso,283.53,289.34,119.93,461.89,379.63,195.2,562.9,381.31,198.03,563.87,328.86,43.52,621.59,990.66,0.29,''
31-01-2018 21:45,PT15M,Offshore,Federal,Elia,818.28,789.01,679.57,876.15,780.13,673.72,866.03,774.71,671.45,867.54,551.11,201.6,843.34,877.2,0.93,''
31-01-2018 21:45,PT15M,Onshore,Flanders,Elia,24.46,22.41,10.27,34.67,27.33,14.92,39.5,27.95,15.66,40.15,22,3.45,40.23,53.86,0.45,''
31-01-2018 21:30,PT15M,Onshore,Flanders,Elia,25.22,22.45,10.36,34.65,27.44,14.98,39.6,27.75,15.4,40,22.03,3.52,40.2,53.86,0.47,''
31-01-2018 21:30,PT15M,Onshore,Wallonia,Dso,180.59,202.24,86.99,323.56,274.53,143.76,403.11,272.5,143.51,400.74,222.46,19.28,431.14,595.7,0.3,''
31-01-2018 21:30,PT15M,Onshore,Flanders,Dso,255.35,291.14,122.98,462.38,379.63,195.38,562.65,381.31,198.22,563.65,329.56,43.65,622.2,990.66,0.26,''
31-01-2018 21:30,PT15M,Onshore,Wallonia,Elia,32.44,38.88,16.05,61.71,45.74,17.03,74.44,45.66,17.07,74.24,37.18,0.46,76.94,104.5,0.31,''
31-01-2018 21:30,PT15M,Offshore,Federal,Elia,836.78,796.07,693.59,876.03,785.03,679.98,866.61,777.48,675.61,868.34,550.82,201.47,843.31,877.2,0.95,''
31-01-2018 21:15,PT15M,Onshore,Flanders,Dso,290.53,292.95,126.04,462.88,379.62,195.57,562.4,381.31,198.38,563.43,330.26,43.79,622.81,990.66,0.29,''
31-01-2018 21:15,PT15M,Offshore,Federal,Elia,838.03,803.13,707.62,875.9,789.92,686.24,867.2,780.26,679.76,869.15,550.54,201.34,843.27,877.2,0.96,''
31-01-2018 21:15,PT15M,Onshore,Flanders,Elia,26.77,22.5,10.46,34.63,27.54,15.05,39.7,27.56,15.14,39.86,22.05,3.59,40.16,53.86,0.5,''
31-01-2018 21:15,PT15M,Onshore,Wallonia,Dso,215.95,214.14,96.34,337.58,279.25,148.73,407.48,278.08,149.34,405.91,222.69,19.27,431.23,595.7,0.36,''
31-01-2018 21:15,PT15M,Onshore,Wallonia,Elia,38.6,41.76,18.66,64.86,46.85,18.5,75.19,47.57,19.3,75.84,37.21,0.44,76.91,104.5,0.37,''
31-01-2018 21:00,PT15M,Onshore,Flanders,Dso,321.55,294.75,129.09,463.37,379.62,195.75,562.15,381.31,198.57,563.21,330.97,43.92,623.41,990.66,0.32,''
31-01-2018 21:00,PT15M,Onshore,Wallonia,Dso,248.84,226.05,105.69,351.6,283.97,153.72,411.85,283.65,155.18,411.08,222.92,19.26,431.32,595.7,0.42,''
31-01-2018 21:00,PT15M,Onshore,Wallonia,Elia,46.83,44.64,21.27,68,47.96,19.98,75.94,49.47,21.52,77.43,37.24,0.41,76.88,104.5,0.45,''
31-01-2018 21:00,PT15M,Offshore,Federal,Elia,848.65,810.19,721.64,875.78,794.82,692.5,867.78,783.03,683.92,869.96,550.25,201.21,843.24,877.2,0.97,''
31-01-2018 21:00,PT15M,Onshore,Flanders,Elia,24.43,22.54,10.56,34.61,27.64,15.1,39.79,27.36,14.89,39.72,22.08,3.66,40.13,53.86,0.45,''
31-01-2018 20:45,PT15M,Onshore,Wallonia,Elia,59.04,50.95,25.36,76.53,49.29,21.5,77.08,51.05,23.27,78.83,37.35,0.45,76.93,104.5,0.56,''
31-01-2018 20:45,PT15M,Onshore,Flanders,Elia,21.56,26.18,13.96,38.39,27.68,15.08,39.9,27.22,14.67,39.63,22.13,3.76,40.12,53.86,0.4,''
31-01-2018 20:45,PT15M,Onshore,Wallonia,Dso,241.25,276.71,149.5,403.12,289,158.97,416.62,289.35,161.06,416.5,223.46,19.51,431.68,595.7,0.4,''
31-01-2018 20:45,PT15M,Onshore,Flanders,Dso,293.73,341.9,165.8,518.25,381.26,197.53,563.74,382.26,199.72,563.98,332.07,44.53,624.49,990.66,0.3,''
31-01-2018 20:45,PT15M,Offshore,Federal,Elia,838.25,784.91,689.46,872.02,797.88,695.86,868.33,786.64,688.72,870.79,550.14,201.45,843.24,877.2,0.96,''
31-01-2018 20:30,PT15M,Onshore,Flanders,Dso,280.47,344.76,169.11,520.67,384.55,200.89,567.16,384.17,201.87,565.73,333.57,45.58,626,990.66,0.28,''
31-01-2018 20:30,PT15M,Onshore,Flanders,Elia,20.49,26.4,14.17,38.63,27.67,14.98,40,27.14,14.51,39.58,22.2,3.87,40.14,53.86,0.38,''
31-01-2018 20:30,PT15M,Offshore,Federal,Elia,824.24,784.52,690.8,870.98,799.12,696.33,868.84,791.09,694.16,871.67,550.22,202.07,843.27,877.2,0.94,''
31-01-2018 20:30,PT15M,Onshore,Wallonia,Elia,50.14,52.93,26.56,79.3,50.83,23.07,78.6,52.29,24.56,80.02,37.52,0.53,77.07,104.5,0.48,''
31-01-2018 20:30,PT15M,Onshore,Wallonia,Dso,247.81,282.05,154.09,409.51,294.36,164.51,421.8,295.21,167,422.2,224.28,20.03,432.35,595.7,0.42,''
31-01-2018 20:15,PT15M,Onshore,Wallonia,Dso,267.98,287.38,158.67,415.89,299.7,170.04,426.99,301.07,172.93,427.9,225.11,20.56,433,595.7,0.45,''
31-01-2018 20:15,PT15M,Offshore,Federal,Elia,832.2,784.13,692.14,869.94,800.35,696.8,869.35,795.53,699.6,872.54,550.29,202.68,843.3,877.2,0.95,''
31-01-2018 20:15,PT15M,Onshore,Flanders,Dso,300.1,347.62,172.42,523.09,387.83,204.26,570.57,386.07,204.01,567.5,335.07,46.65,627.52,990.66,0.3,''
31-01-2018 20:15,PT15M,Onshore,Wallonia,Elia,49.78,54.92,27.76,82.08,52.38,24.63,80.12,53.53,25.85,81.21,37.7,0.61,77.2,104.5,0.48,''
31-01-2018 20:15,PT15M,Onshore,Flanders,Elia,23,26.63,14.38,38.88,27.66,14.87,40.11,27.06,14.34,39.54,22.26,3.98,40.15,53.86,0.43,''
31-01-2018 20:00,PT15M,Onshore,Wallonia,Dso,255.42,292.71,163.26,422.28,305.05,175.57,432.18,306.93,178.86,433.59,225.94,21.08,433.67,595.7,0.43,''
31-01-2018 20:00,PT15M,Onshore,Wallonia,Elia,52.64,56.9,28.96,84.85,53.92,26.2,81.64,54.77,27.14,82.4,37.88,0.7,77.33,104.5,0.5,''
31-01-2018 20:00,PT15M,Offshore,Federal,Elia,816.33,783.74,693.48,868.91,801.59,697.27,869.86,799.98,705.05,873.41,550.36,203.3,843.33,877.2,0.93,''
31-01-2018 20:00,PT15M,Onshore,Flanders,Elia,20.3,26.86,14.59,39.12,27.65,14.76,40.22,26.98,14.17,39.5,22.33,4.09,40.16,53.86,0.38,''
31-01-2018 20:00,PT15M,Onshore,Flanders,Dso,280.17,350.48,175.74,525.5,391.12,207.62,573.99,387.98,206.16,569.25,336.57,47.71,629.04,990.66,0.28,''
31-01-2018 19:45,PT15M,Onshore,Flanders,Elia,19.74,26.83,14.57,39.1,27.74,14.87,40.29,27.07,14.27,39.56,22.42,4.22,40.21,53.86,0.37,''
31-01-2018 19:45,PT15M,Onshore,Flanders,Dso,294.03,352.44,177.95,527.27,396.05,212.27,579.23,391.95,209.78,573.66,338.59,49.19,631.18,990.66,0.3,''
31-01-2018 19:45,PT15M,Onshore,Wallonia,Dso,256.62,297.68,168.35,427.32,310.28,180.45,437.85,313.37,184.96,440.25,227.2,22.08,434.75,595.7,0.43,''
31-01-2018 19:45,PT15M,Offshore,Federal,Elia,800.04,785.11,697.69,867.75,803.47,699.29,870.27,801.62,706.81,873.74,550.68,204.44,843.4,877.2,0.91,''
31-01-2018 19:45,PT15M,Onshore,Wallonia,Elia,65.34,57.68,29.42,85.94,55.51,27.45,83.55,56.3,28.34,84.26,38.16,0.82,77.57,104.5,0.63,''
31-01-2018 19:30,PT15M,Onshore,Wallonia,Dso,264.94,302.27,173.93,431.01,315.4,184.68,444.02,320.41,191.22,447.85,228.89,23.55,436.27,595.7,0.44,''
31-01-2018 19:30,PT15M,Onshore,Wallonia,Elia,59.64,57.24,29.13,85.35,57.16,28.36,85.85,58.12,29.45,86.8,38.54,0.99,77.93,104.5,0.57,''
31-01-2018 19:30,PT15M,Onshore,Flanders,Dso,295.95,353.53,179.06,528.38,402.64,218.21,586.3,398,214.88,580.69,341.14,51.08,633.94,990.66,0.3,''
31-01-2018 19:30,PT15M,Offshore,Federal,Elia,781.98,788.23,704.76,866.49,805.99,702.87,870.59,800.45,704.89,873.53,551.26,206.12,843.52,877.2,0.89,''
31-01-2018 19:30,PT15M,Onshore,Flanders,Elia,23.01,26.56,14.33,38.8,27.94,15.18,40.31,27.32,14.62,39.72,22.54,4.37,40.28,53.86,0.43,''
31-01-2018 19:15,PT15M,Onshore,Wallonia,Dso,254.57,306.87,179.51,434.7,320.51,188.91,450.18,327.46,197.49,455.46,230.59,25.03,437.8,595.7,0.43,''
31-01-2018 19:15,PT15M,Onshore,Flanders,Elia,21.86,26.3,14.09,38.51,28.14,15.49,40.34,27.58,14.98,39.88,22.66,4.52,40.36,53.86,0.41,''
31-01-2018 19:15,PT15M,Onshore,Wallonia,Elia,48.65,56.8,28.84,84.77,58.8,29.28,88.15,59.95,30.55,89.34,38.92,1.15,78.29,104.5,0.47,''
31-01-2018 19:15,PT15M,Onshore,Flanders,Dso,262.96,354.63,180.18,529.5,409.23,224.15,593.37,404.05,219.98,587.75,343.68,52.98,636.71,990.66,0.27,''
31-01-2018 19:15,PT15M,Offshore,Federal,Elia,803.34,791.36,711.83,865.23,808.51,706.46,870.91,799.29,702.98,873.33,551.83,207.79,843.63,877.2,0.92,''
31-01-2018 19:00,PT15M,Onshore,Wallonia,Dso,209.88,311.46,185.09,438.39,325.62,193.14,456.34,334.5,203.76,463.06,232.28,26.5,439.32,595.7,0.35,''
31-01-2018 19:00,PT15M,Onshore,Wallonia,Elia,39.66,56.37,28.56,84.18,60.45,30.2,90.45,61.77,31.66,91.88,39.3,1.32,78.65,104.5,0.38,''
31-01-2018 19:00,PT15M,Onshore,Flanders,Elia,18.47,26.03,13.85,38.22,28.33,15.8,40.36,27.83,15.34,40.04,22.78,4.67,40.43,53.86,0.34,''
31-01-2018 19:00,PT15M,Onshore,Flanders,Dso,190.31,355.72,181.29,530.6,415.82,230.09,600.44,410.1,225.07,594.78,346.22,54.87,639.46,990.66,0.19,''
31-01-2018 19:00,PT15M,Offshore,Federal,Elia,850.89,794.48,718.9,863.96,811.04,710.04,871.22,798.12,701.06,873.12,552.41,209.46,843.75,877.2,0.97,''
31-01-2018 18:45,PT15M,Onshore,Flanders,Elia,22.85,25.88,13.76,37.99,28.79,16.36,40.67,28.16,15.76,40.28,22.93,4.85,40.56,53.86,0.42,''
31-01-2018 18:45,PT15M,Onshore,Flanders,Dso,440.87,361.5,186.92,536.53,425.37,238.86,610.68,418.31,232.32,603.99,349.41,57.29,642.98,990.66,0.45,''
31-01-2018 18:45,PT15M,Onshore,Wallonia,Dso,397.2,318.02,193.23,443.52,334.08,201.62,464.54,341.89,210.82,470.51,234.51,28.62,441.37,595.7,0.67,''
31-01-2018 18:45,PT15M,Offshore,Federal,Elia,852.66,794.3,720.76,861.91,812.66,714.39,871.44,797.24,700.86,872.6,553.4,211.87,843.91,877.2,0.97,''
31-01-2018 18:45,PT15M,Onshore,Wallonia,Elia,51.48,56.59,29.01,84.18,61.75,31.36,91.89,63.18,32.96,93.4,39.81,1.55,79.16,104.5,0.49,''
31-01-2018 18:30,PT15M,Onshore,Flanders,Dso,437.49,371.99,197.06,547.27,437.88,250.48,624.07,428.65,241.71,615.37,353.23,60.24,647.24,990.66,0.44,''
31-01-2018 18:30,PT15M,Onshore,Wallonia,Dso,397.1,326.54,203.91,450.08,345.89,214.36,474.77,349.63,218.69,477.81,237.27,31.39,443.94,595.7,0.67,''
31-01-2018 18:30,PT15M,Offshore,Federal,Elia,846.86,790.81,717.41,859.07,813.4,719.53,871.55,796.66,702.38,871.78,554.81,215.02,844.13,877.2,0.97,''
31-01-2018 18:30,PT15M,Onshore,Flanders,Elia,22.29,25.84,13.85,37.83,29.49,17.19,41.28,28.56,16.27,40.59,23.12,5.07,40.72,53.86,0.41,''
31-01-2018 18:30,PT15M,Onshore,Wallonia,Elia,51.1,57.48,30.2,84.76,62.71,32.77,92.48,64.18,34.45,93.9,40.43,1.84,79.8,104.5,0.49,''
31-01-2018 18:15,PT15M,Onshore,Flanders,Dso,446.95,382.48,207.2,558.01,450.39,262.1,637.47,439.01,251.09,626.74,357.06,63.18,651.5,990.66,0.45,''
31-01-2018 18:15,PT15M,Offshore,Federal,Elia,833.29,787.32,714.07,856.23,814.13,724.67,871.67,796.07,703.91,870.95,556.22,218.18,844.34,877.2,0.95,''
31-01-2018 18:15,PT15M,Onshore,Wallonia,Dso,404.04,335.06,214.59,456.64,357.7,227.1,485,357.37,226.55,485.11,240.03,34.17,446.51,595.7,0.68,''
31-01-2018 18:15,PT15M,Onshore,Flanders,Elia,21.9,25.8,13.92,37.67,30.2,18.02,41.88,28.96,16.77,40.91,23.31,5.29,40.89,53.86,0.41,''
31-01-2018 18:15,PT15M,Onshore,Wallonia,Elia,52.63,58.37,31.39,85.34,63.67,34.18,93.06,65.17,35.94,94.4,41.06,2.13,80.45,104.5,0.5,''
31-01-2018 18:00,PT15M,Onshore,Flanders,Elia,21.57,25.76,14,37.51,30.9,18.85,42.48,29.36,17.27,41.22,23.49,5.51,41.05,53.86,0.4,''
31-01-2018 18:00,PT15M,Onshore,Flanders,Dso,452.23,392.97,217.34,568.75,462.91,273.71,650.86,449.35,260.48,638.12,360.88,66.13,655.76,990.66,0.46,''
31-01-2018 18:00,PT15M,Onshore,Wallonia,Elia,55.06,59.25,32.59,85.93,64.63,35.58,93.64,66.16,37.43,94.89,41.68,2.42,81.1,104.5,0.53,''
31-01-2018 18:00,PT15M,Onshore,Wallonia,Dso,406.53,343.58,225.28,463.2,369.51,239.84,495.23,365.12,234.42,492.4,242.78,36.93,449.09,595.7,0.68,''
31-01-2018 18:00,PT15M,Offshore,Federal,Elia,826.69,783.83,710.72,853.39,814.87,729.81,871.78,795.48,705.43,870.12,557.62,221.33,844.55,877.2,0.94,''
31-01-2018 17:45,PT15M,Offshore,Federal,Elia,844.03,781.48,709.04,850.87,815.22,732.89,871.57,793.45,704.99,868.25,559.34,225.04,844.8,877.2,0.96,''
31-01-2018 17:45,PT15M,Onshore,Flanders,Elia,24.02,26.26,14.65,37.86,31.45,19.59,42.83,29.81,17.92,41.48,23.71,5.74,41.25,53.86,0.45,''
31-01-2018 17:45,PT15M,Onshore,Wallonia,Dso,412.76,353.36,238.22,469.66,381.13,254.17,503.28,373.51,244.9,498.11,245.88,40.06,452.02,595.7,0.69,''
31-01-2018 17:45,PT15M,Onshore,Wallonia,Elia,71.68,61.7,35.63,87.77,66.09,37.66,94.52,67.59,39.5,95.68,42.39,2.94,81.85,104.5,0.69,''
31-01-2018 17:45,PT15M,Onshore,Flanders,Dso,482.2,405.15,229.96,580.49,476.51,287.17,664.59,461.21,272.22,650.1,365.08,69.5,660.47,990.66,0.49,''
31-01-2018 17:30,PT15M,Offshore,Federal,Elia,849.28,780.28,709.04,848.67,815.18,733.9,871.04,789.98,702.59,865.32,561.36,229.31,845.08,877.2,0.97,''
31-01-2018 17:30,PT15M,Onshore,Flanders,Dso,498.22,419.01,245.08,593.22,491.23,302.45,678.65,474.56,286.3,662.7,369.68,73.33,665.61,990.66,0.5,''
31-01-2018 17:30,PT15M,Onshore,Wallonia,Elia,85.62,65.7,40.53,90.87,68.05,40.42,95.69,69.46,42.16,96.76,43.18,3.67,82.68,104.5,0.82,''
31-01-2018 17:30,PT15M,Onshore,Wallonia,Dso,417.2,364.39,253.43,476.02,392.56,270.08,509.16,382.56,258,502.21,249.29,43.52,455.33,595.7,0.7,''
31-01-2018 17:30,PT15M,Onshore,Flanders,Elia,24,27.3,15.88,38.72,31.83,20.24,42.93,30.33,18.72,41.7,23.94,6,41.47,53.86,0.45,''
31-01-2018 17:15,PT15M,Onshore,Flanders,Dso,481.17,432.88,260.21,605.96,505.94,317.74,692.7,487.93,300.37,675.3,374.27,77.16,670.75,990.66,0.49,''
31-01-2018 17:15,PT15M,Onshore,Wallonia,Elia,85.31,69.7,45.42,93.97,70.01,43.17,96.86,71.32,44.81,97.84,43.96,4.39,83.52,104.5,0.82,''
31-01-2018 17:15,PT15M,Onshore,Wallonia,Dso,412.21,375.41,268.64,482.37,404,286,515.04,391.61,271.11,506.32,252.71,46.99,458.63,595.7,0.69,''
31-01-2018 17:15,PT15M,Offshore,Federal,Elia,835.41,779.09,709.03,846.47,815.15,734.92,870.51,786.51,700.19,862.39,563.38,233.58,845.35,877.2,0.95,''
31-01-2018 17:15,PT15M,Onshore,Flanders,Elia,22.33,28.34,17.1,39.58,32.21,20.89,43.03,30.83,19.52,41.92,24.18,6.25,41.7,53.86,0.41,''
31-01-2018 17:00,PT15M,Onshore,Wallonia,Elia,65.5,73.7,50.32,97.08,71.97,45.92,98.02,73.19,47.46,98.92,44.74,5.12,84.36,104.5,0.63,''
31-01-2018 17:00,PT15M,Onshore,Flanders,Dso,431.46,446.75,275.33,618.69,520.66,333.02,706.76,501.29,314.45,687.9,378.86,80.99,675.89,990.66,0.44,''
31-01-2018 17:00,PT15M,Onshore,Flanders,Elia,20.93,29.38,18.32,40.43,32.59,21.53,43.13,31.35,20.33,42.13,24.41,6.5,41.92,53.86,0.39,''
31-01-2018 17:00,PT15M,Onshore,Wallonia,Dso,401.11,386.44,283.85,488.72,415.44,301.91,520.92,400.66,284.21,510.42,256.12,50.46,461.93,595.7,0.67,''
31-01-2018 17:00,PT15M,Offshore,Federal,Elia,839.17,777.89,709.03,844.27,815.11,735.93,869.98,783.04,697.78,859.47,565.4,237.84,845.62,877.2,0.96,''
31-01-2018 16:45,PT15M,Onshore,Flanders,Dso,423.35,458.91,288.64,629.76,535.86,349.32,720.63,514.19,328.21,699.77,383.5,84.93,681.09,990.66,0.43,''
31-01-2018 16:45,PT15M,Onshore,Wallonia,Dso,399.51,393.44,294.22,492.99,424.31,314.53,525.23,408.82,295.66,514.68,259.58,54.04,465.23,595.7,0.67,''
31-01-2018 16:45,PT15M,Onshore,Flanders,Elia,17.76,30.11,19.19,40.95,33.42,22.61,43.63,31.86,21.07,42.41,24.65,6.76,42.16,53.86,0.33,''
31-01-2018 16:45,PT15M,Onshore,Wallonia,Elia,68.52,76.82,54.46,99.15,74.09,48.68,99.13,74.97,49.97,99.96,45.55,5.87,85.23,104.5,0.66,''
31-01-2018 16:45,PT15M,Offshore,Federal,Elia,832.86,773.72,703.81,841.36,815.62,737.34,869.76,781.43,696.96,857.87,567.56,242.39,845.89,877.2,0.95,''
31-01-2018 16:30,PT15M,Onshore,Flanders,Dso,427.43,469.4,300.15,639.12,551.56,366.63,734.29,526.63,341.65,710.91,388.18,88.99,686.36,990.66,0.43,''
31-01-2018 16:30,PT15M,Onshore,Wallonia,Elia,70.52,79.08,57.85,100.2,76.35,51.45,100.16,76.67,52.33,100.97,46.38,6.63,86.13,104.5,0.67,''
31-01-2018 16:30,PT15M,Onshore,Wallonia,Dso,401.72,396.4,299.75,495.17,430.61,323.84,527.96,416.07,305.45,519.08,263.09,57.72,468.54,595.7,0.67,''
31-01-2018 16:30,PT15M,Offshore,Federal,Elia,768.92,766.58,693.37,837.74,816.67,739.14,869.86,781.68,697.71,857.61,569.87,247.21,846.15,877.2,0.88,''
31-01-2018 16:30,PT15M,Onshore,Flanders,Elia,16.87,30.54,19.69,41.14,34.71,24.13,44.54,32.37,21.74,42.73,24.89,7.02,42.4,53.86,0.31,''
31-01-2018 16:15,PT15M,Offshore,Federal,Elia,689.92,759.45,682.93,834.11,817.72,740.95,869.96,781.94,698.45,857.34,572.18,252.04,846.41,877.2,0.79,''
31-01-2018 16:15,PT15M,Onshore,Wallonia,Elia,73.74,81.33,61.24,101.26,78.61,54.22,101.19,78.38,54.7,101.98,47.21,7.39,87.03,104.5,0.71,''
31-01-2018 16:15,PT15M,Onshore,Wallonia,Dso,406.02,399.37,305.28,497.36,436.9,333.17,530.69,423.33,315.25,523.48,266.6,61.4,471.85,595.7,0.68,''
31-01-2018 16:15,PT15M,Onshore,Flanders,Elia,18.52,30.97,20.2,41.32,35.99,25.65,45.44,32.87,22.42,43.06,25.14,7.28,42.64,53.86,0.34,''
31-01-2018 16:15,PT15M,Onshore,Flanders,Dso,445.09,479.88,311.67,648.5,567.26,383.94,747.98,539.05,355.1,722.05,392.86,93.06,691.63,990.66,0.45,''
31-01-2018 16:00,PT15M,Onshore,Wallonia,Elia,78.17,83.58,64.63,102.31,80.87,56.99,102.22,80.08,57.06,103,48.04,8.15,87.93,104.5,0.75,''
31-01-2018 16:00,PT15M,Onshore,Flanders,Dso,467.17,490.36,323.18,657.86,582.95,401.25,761.65,551.49,368.54,733.19,397.54,97.12,696.9,990.66,0.47,''
31-01-2018 16:00,PT15M,Offshore,Federal,Elia,595.36,752.32,672.5,830.49,818.77,742.75,870.06,782.19,699.2,857.08,574.48,256.86,846.67,877.2,0.68,''
31-01-2018 16:00,PT15M,Onshore,Flanders,Elia,24.71,31.4,20.7,41.5,37.28,27.17,46.35,33.38,23.1,43.39,25.38,7.54,42.89,53.86,0.46,''
31-01-2018 16:00,PT15M,Onshore,Wallonia,Dso,410.3,402.34,310.81,499.54,443.2,342.49,533.43,430.59,325.04,527.88,270.12,65.09,475.15,595.7,0.69,''
31-01-2018 15:45,PT15M,Offshore,Federal,Elia,579.22,794.38,716.32,865.34,820,744.84,869.88,786.48,705.29,858.58,576.8,261.71,846.91,877.2,0.66,''
31-01-2018 15:45,PT15M,Onshore,Flanders,Dso,497.67,556.79,387.87,725.23,597.4,418.8,772.87,564.51,384.32,743.26,401.93,101.05,701.74,990.66,0.5,''
31-01-2018 15:45,PT15M,Onshore,Wallonia,Elia,82.63,87.92,69.2,104.5,82.12,58.74,102.93,80.97,58.42,103.43,48.83,8.88,88.78,104.5,0.79,''
31-01-2018 15:45,PT15M,Onshore,Wallonia,Dso,417.82,449.97,360.3,533.94,448.27,349.77,535.98,435.86,332.43,530.93,273.4,68.59,478.14,595.7,0.7,''
31-01-2018 15:45,PT15M,Onshore,Flanders,Elia,31.6,33.41,22.65,44.09,38.26,28.57,46.9,33.95,24.09,43.57,25.61,7.79,43.11,53.86,0.59,''
31-01-2018 15:30,PT15M,Onshore,Wallonia,Dso,421.56,452.51,364.07,535.15,452.1,355.01,538.36,439.14,337.42,532.64,276.46,71.88,480.81,595.7,0.71,''
31-01-2018 15:30,PT15M,Offshore,Federal,Elia,581.27,791.79,716.34,860.78,821.4,747.21,869.42,794.79,716.72,861.84,579.14,266.58,847.14,877.2,0.66,''
31-01-2018 15:30,PT15M,Onshore,Flanders,Dso,523.65,567.39,399.43,734.49,610.62,436.59,781.64,578.1,402.4,752.29,406.05,104.83,706.17,990.66,0.53,''
31-01-2018 15:30,PT15M,Onshore,Wallonia,Elia,86.8,88.27,69.36,104.5,82.35,59.47,103.3,81.07,58.77,103.3,49.59,9.57,89.6,104.5,0.83,''
31-01-2018 15:30,PT15M,Onshore,Flanders,Elia,31.9,34.4,24.11,44.49,38.92,29.87,47.09,34.58,25.39,43.6,25.82,8.02,43.31,53.86,0.59,''
31-01-2018 15:15,PT15M,Onshore,Wallonia,Elia,80.28,88.62,69.52,104.5,82.59,60.2,103.67,81.16,59.12,103.17,50.34,10.26,90.42,104.5,0.77,''
31-01-2018 15:15,PT15M,Onshore,Wallonia,Dso,416.71,455.05,367.84,536.37,455.94,360.25,540.74,442.42,342.39,534.35,279.53,75.17,483.47,595.7,0.7,''
31-01-2018 15:15,PT15M,Onshore,Flanders,Dso,504.61,577.98,410.97,743.73,623.83,454.38,790.4,591.69,420.5,761.32,410.16,108.61,710.58,990.66,0.51,''
31-01-2018 15:15,PT15M,Onshore,Flanders,Elia,30.54,35.39,25.56,44.89,39.59,31.17,47.28,35.22,26.69,43.63,26.03,8.25,43.5,53.86,0.57,''
31-01-2018 15:15,PT15M,Offshore,Federal,Elia,771.23,789.2,716.37,856.22,822.79,749.58,868.96,803.11,728.15,865.11,581.47,271.45,847.37,877.2,0.88,''
31-01-2018 15:00,PT15M,Onshore,Flanders,Elia,37.14,36.38,27.01,45.29,40.26,32.47,47.47,35.85,28,43.67,26.24,8.48,43.7,53.86,0.69,''
31-01-2018 15:00,PT15M,Onshore,Wallonia,Elia,84.86,88.97,69.67,104.5,82.82,60.93,104.04,81.26,59.47,103.03,51.1,10.95,91.24,104.5,0.81,''
31-01-2018 15:00,PT15M,Offshore,Federal,Elia,752.69,786.61,716.39,851.67,824.19,751.95,868.5,811.43,739.57,868.38,583.8,276.32,847.59,877.2,0.86,''
31-01-2018 15:00,PT15M,Onshore,Flanders,Dso,525.82,588.58,422.53,752.99,637.05,472.17,799.16,605.29,438.59,770.35,414.28,112.39,715.01,990.66,0.53,''
31-01-2018 15:00,PT15M,Onshore,Wallonia,Dso,417.21,457.6,371.61,537.59,459.78,365.49,543.12,445.7,347.38,536.07,282.6,78.47,486.14,595.7,0.7,''
31-01-2018 14:45,PT15M,Onshore,Flanders,Dso,542.57,598.59,433.92,761.21,650.05,489.57,807.72,618.29,455.75,779.11,417.78,115.76,718.6,990.66,0.55,''
31-01-2018 14:45,PT15M,Onshore,Wallonia,Dso,419.31,458.93,373.65,538.08,462.25,369.12,544.38,449.06,352.25,537.61,285.19,81.33,488.3,595.7,0.7,''
31-01-2018 14:45,PT15M,Onshore,Flanders,Elia,37.7,37.13,28.16,45.62,40.87,33.63,47.62,36.45,29.09,43.79,26.42,8.69,43.87,53.86,0.7,''
31-01-2018 14:45,PT15M,Onshore,Wallonia,Elia,89.71,89.33,70.03,104.5,83.53,61.87,104.11,81.93,60.67,102.84,51.75,11.56,91.93,104.5,0.86,''
31-01-2018 14:45,PT15M,Offshore,Federal,Elia,563.37,790.46,723.68,852,825.19,755.13,867.98,815.84,747.28,869.29,586.02,280.96,847.78,877.2,0.64,''
31-01-2018 14:30,PT15M,Onshore,Wallonia,Dso,420.01,459.05,373.96,537.85,463.35,371.16,544.52,452.52,357.02,538.98,287.3,83.78,489.95,595.7,0.71,''
31-01-2018 14:30,PT15M,Onshore,Flanders,Elia,38.09,37.62,29.01,45.88,41.44,34.63,47.74,37.02,29.99,44.01,26.57,8.88,44,53.86,0.71,''
31-01-2018 14:30,PT15M,Onshore,Wallonia,Elia,90.13,89.7,70.58,104.5,84.7,63.02,103.87,83.19,62.72,102.58,52.28,12.09,92.48,104.5,0.86,''
31-01-2018 14:30,PT15M,Offshore,Federal,Elia,663.5,800.75,738.24,857.23,825.8,759.11,867.42,816.34,751.27,867.84,588.14,285.36,847.94,877.2,0.76,''
